InputID,TargetID,Distance
京基东方华都,钻石时代,1087.54948273
京基东方华都,长丰苑,1143.03066814
京基东方华都,长丰苑,1143.03066814
京基东方华都,金色都汇,1293.11220379
京基东方华都,金丽豪苑,1301.99473667
京基东方华都,金丽豪苑,1301.99473667
京基东方华都,银座金钻,1308.25078422
京基东方华都,愉天小区,1539.46733895
京基东方华都,愉天小区,1539.46733895
京基东方华都,阳光新干线家园,1547.60934782
京基东方华都,田贝花园,1555.07287539
京基东方华都,田贝花园,1555.07287539
京基东方华都,田贝花园,1555.07287539
京基东方华都,田贝花园,1555.07287539
京基东方华都,田贝花园,1555.07287539
京基东方华都,京基东方都会,1584.51100367
京基东方华都,海丰苑,1602.34470347
京基东方华都,嘉湖新都,1632.84743487
京基东方华都,嘉湖新都,1632.84743487
京基东方华都,嘉湖新都,1632.84743487
京基东方华都,罗湖1号大楼,1715.47988256
京基东方华都,罗湖1号大楼,1715.47988256
京基东方华都,水库新村,1758.45164975
京基东方华都,水库新村,1758.45164975
京基东方华都,水库新村,1758.45164975
京基东方华都,置地逸轩,1795.8847324
京基东方华都,置地逸轩,1795.8847324
京基东方华都,友谊大厦,1859.97830395
京基东方华都,西湖大厦,1878.22982699
京基东方华都,风格名苑,1899.79794792
京基东方华都,金田大厦,1945.45065548
京基东方华都,罗湖村,2089.31182268
京基东方华都,罗湖村,2089.31182268
京基东方华都,罗湖村,2089.31182268
京基东方华都,罗湖村,2089.31182268
京基东方华都,幸福华府,2100.54108694
京基东方华都,祥福雅居,2220.06651553
京基东方华都,田心村,2254.84617686
京基东方华都,武警七支队大院,2379.16499395
京基东方华都,时尚新居,2417.07882515
京基东方华都,虹桥星座,2458.92837384
京基东方华都,虹桥星座,2458.92837384
京基东方华都,兴华苑,2470.27109419
京基东方华都,罗湖区罗芳村,2794.04549515
京基东方华都,新闻大厦,2828.30391121
京基东方华都,松泉公寓,2838.55551836
京基东方华都,星湖花园三期,3412.61765518
京基东方华都,翠岭苑,3758.94837227
京基东方华都,武警家属大院,3991.28504881
京基东方华都,恒通花园,4012.20235828
京基东方华都,恒通花园,4012.20235828
京基东方华都,恒通花园,4012.20235828
京基东方华都,培峰苑,4061.3493437
京基东方华都,培峰苑,4061.3493437
京基东方华都,培峰苑,4061.3493437
京基东方华都,通宝楼,4724.12343754
京基东方华都,三九花园,5071.49986469
京基东方华都,三九花园,5071.49986469
京基东方华都,城市春天,5637.90488588
京基东方华都,皇御苑,6169.98998838
京基东方华都,大望新平村,6963.68062895
京基东方华都,晨晖家园,7763.86877605
长丰苑,钻石时代,108.606396682
长丰苑,美园,199.686594583
长丰苑,金色都汇,273.943286706
长丰苑,阳光新干线家园,411.495483051
长丰苑,湖润大厦,551.730402597
长丰苑,湖润大厦,551.730402597
长丰苑,银座金钻,633.38066999
长丰苑,新天地名居,749.462273763
长丰苑,雅园公寓,865.957144457
长丰苑,雅园公寓,865.957144457
长丰苑,置地逸轩,871.796162499
长丰苑,置地逸轩,871.796162499
长丰苑,东门168,904.40260098
长丰苑,东门168,904.40260098
长丰苑,海丰苑,1004.48335147
长丰苑,东门天下,1015.46988321
长丰苑,罗湖1号大楼,1080.62086376
长丰苑,罗湖1号大楼,1080.62086376
长丰苑,缤纷时代家园,1114.52578881
长丰苑,京基东方华都,1143.03066814
长丰苑,京基东方华都,1143.03066814
长丰苑,友谊大厦,1146.77762904
长丰苑,罗湖村,1162.25837417
长丰苑,罗湖村,1162.25837417
长丰苑,罗湖村,1162.25837417
长丰苑,罗湖村,1162.25837417
长丰苑,金田大厦,1341.95190969
长丰苑,东门E公馆,1433.93819244
长丰苑,京基东方都会,1702.23929098
长丰苑,风格名苑,2149.52541858
长丰苑,幸福华府,2179.09645629
长丰苑,西湖大厦,2362.63824647
长丰苑,金丽豪苑,2444.18246044
长丰苑,金丽豪苑,2444.18246044
长丰苑,罗湖区罗芳村,2530.14413798
长丰苑,兴华苑,2549.34498258
长丰苑,新闻大厦,2563.3647815
长丰苑,武警七支队大院,2595.60731955
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,愉天小区,2681.6501828
长丰苑,愉天小区,2681.6501828
长丰苑,水库新村,2734.68194646
长丰苑,水库新村,2734.68194646
长丰苑,水库新村,2734.68194646
长丰苑,嘉湖新都,2759.95951794
长丰苑,嘉湖新都,2759.95951794
长丰苑,嘉湖新都,2759.95951794
长丰苑,祥福雅居,3117.10230635
长丰苑,田心村,3199.7756317
长丰苑,时尚新居,3355.95593023
长丰苑,虹桥星座,3451.13259177
长丰苑,虹桥星座,3451.13259177
长丰苑,松泉公寓,3981.20097335
长丰苑,星湖花园三期,4105.49849388
长丰苑,恒通花园,4519.098898
长丰苑,恒通花园,4519.098898
长丰苑,恒通花园,4519.098898
长丰苑,武警家属大院,4650.35290499
长丰苑,翠岭苑,4899.60866196
长丰苑,通宝楼,5093.00616221
长丰苑,培峰苑,5202.7242341
长丰苑,培峰苑,5202.7242341
长丰苑,培峰苑,5202.7242341
长丰苑,城市春天,5318.38473533
长丰苑,三九花园,5634.63460581
长丰苑,三九花园,5634.63460581
长丰苑,皇御苑,5701.77007161
长丰苑,晨晖家园,7294.02856202
长丰苑,大望新平村,7838.12072734
长丰苑,钻石时代,108.606396682
长丰苑,美园,199.686594583
长丰苑,金色都汇,273.943286706
长丰苑,阳光新干线家园,411.495483051
长丰苑,湖润大厦,551.730402597
长丰苑,湖润大厦,551.730402597
长丰苑,银座金钻,633.38066999
长丰苑,新天地名居,749.462273763
长丰苑,雅园公寓,865.957144457
长丰苑,雅园公寓,865.957144457
长丰苑,置地逸轩,871.796162499
长丰苑,置地逸轩,871.796162499
长丰苑,东门168,904.40260098
长丰苑,东门168,904.40260098
长丰苑,海丰苑,1004.48335147
长丰苑,东门天下,1015.46988321
长丰苑,罗湖1号大楼,1080.62086376
长丰苑,罗湖1号大楼,1080.62086376
长丰苑,缤纷时代家园,1114.52578881
长丰苑,京基东方华都,1143.03066814
长丰苑,京基东方华都,1143.03066814
长丰苑,友谊大厦,1146.77762904
长丰苑,罗湖村,1162.25837417
长丰苑,罗湖村,1162.25837417
长丰苑,罗湖村,1162.25837417
长丰苑,罗湖村,1162.25837417
长丰苑,金田大厦,1341.95190969
长丰苑,东门E公馆,1433.93819244
长丰苑,京基东方都会,1702.23929098
长丰苑,风格名苑,2149.52541858
长丰苑,幸福华府,2179.09645629
长丰苑,西湖大厦,2362.63824647
长丰苑,金丽豪苑,2444.18246044
长丰苑,金丽豪苑,2444.18246044
长丰苑,罗湖区罗芳村,2530.14413798
长丰苑,兴华苑,2549.34498258
长丰苑,新闻大厦,2563.3647815
长丰苑,武警七支队大院,2595.60731955
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,田贝花园,2637.17411843
长丰苑,愉天小区,2681.6501828
长丰苑,愉天小区,2681.6501828
长丰苑,水库新村,2734.68194646
长丰苑,水库新村,2734.68194646
长丰苑,水库新村,2734.68194646
长丰苑,嘉湖新都,2759.95951794
长丰苑,嘉湖新都,2759.95951794
长丰苑,嘉湖新都,2759.95951794
长丰苑,祥福雅居,3117.10230635
长丰苑,田心村,3199.7756317
长丰苑,时尚新居,3355.95593023
长丰苑,虹桥星座,3451.13259177
长丰苑,虹桥星座,3451.13259177
长丰苑,松泉公寓,3981.20097335
长丰苑,星湖花园三期,4105.49849388
长丰苑,恒通花园,4519.098898
长丰苑,恒通花园,4519.098898
长丰苑,恒通花园,4519.098898
长丰苑,武警家属大院,4650.35290499
长丰苑,翠岭苑,4899.60866196
长丰苑,通宝楼,5093.00616221
长丰苑,培峰苑,5202.7242341
长丰苑,培峰苑,5202.7242341
长丰苑,培峰苑,5202.7242341
长丰苑,城市春天,5318.38473533
长丰苑,三九花园,5634.63460581
长丰苑,三九花园,5634.63460581
长丰苑,皇御苑,5701.77007161
长丰苑,晨晖家园,7294.02856202
长丰苑,大望新平村,7838.12072734
金丽豪苑,愉天小区,237.486073764
金丽豪苑,愉天小区,237.486073764
金丽豪苑,嘉湖新都,408.992582823
金丽豪苑,嘉湖新都,408.992582823
金丽豪苑,嘉湖新都,408.992582823
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,东门E公馆,1015.34802441
金丽豪苑,水库新村,1199.53252583
金丽豪苑,水库新村,1199.53252583
金丽豪苑,水库新村,1199.53252583
金丽豪苑,京基东方华都,1301.99473667
金丽豪苑,京基东方华都,1301.99473667
金丽豪苑,缤纷时代家园,1406.7434411
金丽豪苑,田心村,1482.30288843
金丽豪苑,虹桥星座,1536.30766897
金丽豪苑,虹桥星座,1536.30766897
金丽豪苑,东门168,1544.29932333
金丽豪苑,东门168,1544.29932333
金丽豪苑,松泉公寓,1544.89392369
金丽豪苑,祥福雅居,1562.95687064
金丽豪苑,雅园公寓,1579.67254634
金丽豪苑,雅园公寓,1579.67254634
金丽豪苑,时尚新居,1623.92707918
金丽豪苑,东门天下,1694.52083324
金丽豪苑,西湖大厦,2029.52423374
金丽豪苑,湖润大厦,2092.3732501
金丽豪苑,湖润大厦,2092.3732501
金丽豪苑,新天地名居,2222.64328819
金丽豪苑,美园,2249.75393922
金丽豪苑,风格名苑,2319.62786004
金丽豪苑,京基东方都会,2337.05416934
金丽豪苑,钻石时代,2389.25701522
金丽豪苑,长丰苑,2444.18246044
金丽豪苑,长丰苑,2444.18246044
金丽豪苑,翠岭苑,2472.73969964
金丽豪苑,银座金钻,2509.30705457
金丽豪苑,金色都汇,2576.22467839
金丽豪苑,幸福华府,2632.37575416
金丽豪苑,武警七支队大院,2700.25118466
金丽豪苑,海丰苑,2717.51739061
金丽豪苑,培峰苑,2759.42069497
金丽豪苑,培峰苑,2759.42069497
金丽豪苑,培峰苑,2759.42069497
金丽豪苑,罗湖1号大楼,2828.08785749
金丽豪苑,罗湖1号大楼,2828.08785749
金丽豪苑,阳光新干线家园,2845.39485974
金丽豪苑,星湖花园三期,2914.98433925
金丽豪苑,友谊大厦,2988.52553428
金丽豪苑,金田大厦,3007.25189711
金丽豪苑,置地逸轩,3018.85853819
金丽豪苑,置地逸轩,3018.85853819
金丽豪苑,兴华苑,3027.55115498
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,武警家属大院,3486.23651639
金丽豪苑,新闻大厦,3529.08717315
金丽豪苑,罗湖区罗芳村,3596.22469739
金丽豪苑,恒通花园,3720.35281516
金丽豪苑,恒通花园,3720.35281516
金丽豪苑,恒通花园,3720.35281516
金丽豪苑,三九花园,4626.98932537
金丽豪苑,三九花园,4626.98932537
金丽豪苑,通宝楼,4691.64107934
金丽豪苑,大望新平村,6132.06517476
金丽豪苑,城市春天,6183.27063972
金丽豪苑,皇御苑,6843.58599168
金丽豪苑,晨晖家园,8400.54049278
金丽豪苑,愉天小区,237.486073764
金丽豪苑,愉天小区,237.486073764
金丽豪苑,嘉湖新都,408.992582823
金丽豪苑,嘉湖新都,408.992582823
金丽豪苑,嘉湖新都,408.992582823
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,田贝花园,591.975862627
金丽豪苑,东门E公馆,1015.34802441
金丽豪苑,水库新村,1199.53252583
金丽豪苑,水库新村,1199.53252583
金丽豪苑,水库新村,1199.53252583
金丽豪苑,京基东方华都,1301.99473667
金丽豪苑,京基东方华都,1301.99473667
金丽豪苑,缤纷时代家园,1406.7434411
金丽豪苑,田心村,1482.30288843
金丽豪苑,虹桥星座,1536.30766897
金丽豪苑,虹桥星座,1536.30766897
金丽豪苑,东门168,1544.29932333
金丽豪苑,东门168,1544.29932333
金丽豪苑,松泉公寓,1544.89392369
金丽豪苑,祥福雅居,1562.95687064
金丽豪苑,雅园公寓,1579.67254634
金丽豪苑,雅园公寓,1579.67254634
金丽豪苑,时尚新居,1623.92707918
金丽豪苑,东门天下,1694.52083324
金丽豪苑,西湖大厦,2029.52423374
金丽豪苑,湖润大厦,2092.3732501
金丽豪苑,湖润大厦,2092.3732501
金丽豪苑,新天地名居,2222.64328819
金丽豪苑,美园,2249.75393922
金丽豪苑,风格名苑,2319.62786004
金丽豪苑,京基东方都会,2337.05416934
金丽豪苑,钻石时代,2389.25701522
金丽豪苑,长丰苑,2444.18246044
金丽豪苑,长丰苑,2444.18246044
金丽豪苑,翠岭苑,2472.73969964
金丽豪苑,银座金钻,2509.30705457
金丽豪苑,金色都汇,2576.22467839
金丽豪苑,幸福华府,2632.37575416
金丽豪苑,武警七支队大院,2700.25118466
金丽豪苑,海丰苑,2717.51739061
金丽豪苑,培峰苑,2759.42069497
金丽豪苑,培峰苑,2759.42069497
金丽豪苑,培峰苑,2759.42069497
金丽豪苑,罗湖1号大楼,2828.08785749
金丽豪苑,罗湖1号大楼,2828.08785749
金丽豪苑,阳光新干线家园,2845.39485974
金丽豪苑,星湖花园三期,2914.98433925
金丽豪苑,友谊大厦,2988.52553428
金丽豪苑,金田大厦,3007.25189711
金丽豪苑,置地逸轩,3018.85853819
金丽豪苑,置地逸轩,3018.85853819
金丽豪苑,兴华苑,3027.55115498
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,罗湖村,3294.45757686
金丽豪苑,武警家属大院,3486.23651639
金丽豪苑,新闻大厦,3529.08717315
金丽豪苑,罗湖区罗芳村,3596.22469739
金丽豪苑,恒通花园,3720.35281516
金丽豪苑,恒通花园,3720.35281516
金丽豪苑,恒通花园,3720.35281516
金丽豪苑,三九花园,4626.98932537
金丽豪苑,三九花园,4626.98932537
金丽豪苑,通宝楼,4691.64107934
金丽豪苑,大望新平村,6132.06517476
金丽豪苑,城市春天,6183.27063972
金丽豪苑,皇御苑,6843.58599168
金丽豪苑,晨晖家园,8400.54049278
愉天小区,金丽豪苑,237.486073764
愉天小区,金丽豪苑,237.486073764
愉天小区,嘉湖新都,280.284978999
愉天小区,嘉湖新都,280.284978999
愉天小区,嘉湖新都,280.284978999
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,水库新村,1223.24360522
愉天小区,水库新村,1223.24360522
愉天小区,水库新村,1223.24360522
愉天小区,东门E公馆,1252.44335076
愉天小区,松泉公寓,1310.2309821
愉天小区,田心村,1429.67957922
愉天小区,虹桥星座,1435.56700476
愉天小区,虹桥星座,1435.56700476
愉天小区,祥福雅居,1537.35417924
愉天小区,京基东方华都,1539.46733895
愉天小区,京基东方华都,1539.46733895
愉天小区,时尚新居,1557.71817734
愉天小区,缤纷时代家园,1638.72438592
愉天小区,东门168,1781.42104882
愉天小区,东门168,1781.42104882
愉天小区,雅园公寓,1817.00570189
愉天小区,雅园公寓,1817.00570189
愉天小区,东门天下,1919.25018773
愉天小区,西湖大厦,2145.33244068
愉天小区,翠岭苑,2239.53707738
愉天小区,湖润大厦,2325.55133618
愉天小区,湖润大厦,2325.55133618
愉天小区,新天地名居,2450.81950216
愉天小区,风格名苑,2465.72500809
愉天小区,美园,2487.23562538
愉天小区,京基东方都会,2521.38097901
愉天小区,培峰苑,2522.00824715
愉天小区,培峰苑,2522.00824715
愉天小区,培峰苑,2522.00824715
愉天小区,钻石时代,2626.67146386
愉天小区,长丰苑,2681.6501828
愉天小区,长丰苑,2681.6501828
愉天小区,银座金钻,2739.03111274
愉天小区,幸福华府,2786.66620082
愉天小区,金色都汇,2812.42689581
愉天小区,武警七支队大院,2822.67474968
愉天小区,星湖花园三期,2881.69121452
愉天小区,海丰苑,2938.5326905
愉天小区,罗湖1号大楼,3048.26199082
愉天小区,罗湖1号大楼,3048.26199082
愉天小区,阳光新干线家园,3082.63172935
愉天小区,兴华苑,3174.45780003
愉天小区,友谊大厦,3209.55885405
愉天小区,金田大厦,3221.16472377
愉天小区,置地逸轩,3249.21996399
愉天小区,置地逸轩,3249.21996399
愉天小区,武警家属大院,3442.28133308
愉天小区,罗湖村,3522.47890373
愉天小区,罗湖村,3522.47890373
愉天小区,罗湖村,3522.47890373
愉天小区,罗湖村,3522.47890373
愉天小区,新闻大厦,3694.18986283
愉天小区,恒通花园,3716.91201356
愉天小区,恒通花园,3716.91201356
愉天小区,恒通花园,3716.91201356
愉天小区,罗湖区罗芳村,3770.91726475
愉天小区,三九花园,4584.01190639
愉天小区,三九花园,4584.01190639
愉天小区,通宝楼,4721.82759557
愉天小区,大望新平村,5996.15664513
愉天小区,城市春天,6309.00987396
愉天小区,皇御苑,6987.81355567
愉天小区,晨晖家园,8535.24273984
愉天小区,金丽豪苑,237.486073764
愉天小区,金丽豪苑,237.486073764
愉天小区,嘉湖新都,280.284978999
愉天小区,嘉湖新都,280.284978999
愉天小区,嘉湖新都,280.284978999
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,田贝花园,584.834954633
愉天小区,水库新村,1223.24360522
愉天小区,水库新村,1223.24360522
愉天小区,水库新村,1223.24360522
愉天小区,东门E公馆,1252.44335076
愉天小区,松泉公寓,1310.2309821
愉天小区,田心村,1429.67957922
愉天小区,虹桥星座,1435.56700476
愉天小区,虹桥星座,1435.56700476
愉天小区,祥福雅居,1537.35417924
愉天小区,京基东方华都,1539.46733895
愉天小区,京基东方华都,1539.46733895
愉天小区,时尚新居,1557.71817734
愉天小区,缤纷时代家园,1638.72438592
愉天小区,东门168,1781.42104882
愉天小区,东门168,1781.42104882
愉天小区,雅园公寓,1817.00570189
愉天小区,雅园公寓,1817.00570189
愉天小区,东门天下,1919.25018773
愉天小区,西湖大厦,2145.33244068
愉天小区,翠岭苑,2239.53707738
愉天小区,湖润大厦,2325.55133618
愉天小区,湖润大厦,2325.55133618
愉天小区,新天地名居,2450.81950216
愉天小区,风格名苑,2465.72500809
愉天小区,美园,2487.23562538
愉天小区,京基东方都会,2521.38097901
愉天小区,培峰苑,2522.00824715
愉天小区,培峰苑,2522.00824715
愉天小区,培峰苑,2522.00824715
愉天小区,钻石时代,2626.67146386
愉天小区,长丰苑,2681.6501828
愉天小区,长丰苑,2681.6501828
愉天小区,银座金钻,2739.03111274
愉天小区,幸福华府,2786.66620082
愉天小区,金色都汇,2812.42689581
愉天小区,武警七支队大院,2822.67474968
愉天小区,星湖花园三期,2881.69121452
愉天小区,海丰苑,2938.5326905
愉天小区,罗湖1号大楼,3048.26199082
愉天小区,罗湖1号大楼,3048.26199082
愉天小区,阳光新干线家园,3082.63172935
愉天小区,兴华苑,3174.45780003
愉天小区,友谊大厦,3209.55885405
愉天小区,金田大厦,3221.16472377
愉天小区,置地逸轩,3249.21996399
愉天小区,置地逸轩,3249.21996399
愉天小区,武警家属大院,3442.28133308
愉天小区,罗湖村,3522.47890373
愉天小区,罗湖村,3522.47890373
愉天小区,罗湖村,3522.47890373
愉天小区,罗湖村,3522.47890373
愉天小区,新闻大厦,3694.18986283
愉天小区,恒通花园,3716.91201356
愉天小区,恒通花园,3716.91201356
愉天小区,恒通花园,3716.91201356
愉天小区,罗湖区罗芳村,3770.91726475
愉天小区,三九花园,4584.01190639
愉天小区,三九花园,4584.01190639
愉天小区,通宝楼,4721.82759557
愉天小区,大望新平村,5996.15664513
愉天小区,城市春天,6309.00987396
愉天小区,皇御苑,6987.81355567
愉天小区,晨晖家园,8535.24273984
雅园公寓,东门168,48.2552328503
雅园公寓,东门168,48.2552328503
雅园公寓,京基东方华都,286.811250548
雅园公寓,京基东方华都,286.811250548
雅园公寓,缤纷时代家园,337.363622376
雅园公寓,东门天下,522.33137302
雅园公寓,东门E公馆,578.969796552
雅园公寓,湖润大厦,591.789437394
雅园公寓,湖润大厦,591.789437394
雅园公寓,美园,675.401245047
雅园公寓,钻石时代,819.145016655
雅园公寓,长丰苑,865.957144457
雅园公寓,长丰苑,865.957144457
雅园公寓,新天地名居,895.077353673
雅园公寓,金色都汇,1006.56523773
雅园公寓,银座金钻,1035.5193397
雅园公寓,阳光新干线家园,1265.87251393
雅园公寓,海丰苑,1349.27910674
雅园公寓,罗湖1号大楼,1461.12553232
雅园公寓,罗湖1号大楼,1461.12553232
雅园公寓,置地逸轩,1514.54041068
雅园公寓,置地逸轩,1514.54041068
雅园公寓,金丽豪苑,1579.67254634
雅园公寓,金丽豪苑,1579.67254634
雅园公寓,友谊大厦,1599.35597906
雅园公寓,京基东方都会,1601.76682093
雅园公寓,金田大厦,1701.11524334
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,罗湖村,1810.03783677
雅园公寓,罗湖村,1810.03783677
雅园公寓,罗湖村,1810.03783677
雅园公寓,罗湖村,1810.03783677
雅园公寓,愉天小区,1817.00570189
雅园公寓,愉天小区,1817.00570189
雅园公寓,风格名苑,1837.107783
雅园公寓,西湖大厦,1885.32013057
雅园公寓,嘉湖新都,1895.81676992
雅园公寓,嘉湖新都,1895.81676992
雅园公寓,嘉湖新都,1895.81676992
雅园公寓,幸福华府,1998.02354099
雅园公寓,水库新村,2018.19671523
雅园公寓,水库新村,2018.19671523
雅园公寓,水库新村,2018.19671523
雅园公寓,武警七支队大院,2319.5028931
雅园公寓,祥福雅居,2377.78293623
雅园公寓,田心村,2431.86196545
雅园公寓,兴华苑,2505.26916793
雅园公寓,时尚新居,2592.74187832
雅园公寓,虹桥星座,2656.56901144
雅园公寓,虹桥星座,2656.56901144
雅园公寓,新闻大厦,2661.29462692
雅园公寓,罗湖区罗芳村,2748.10144064
雅园公寓,松泉公寓,3120.37987434
雅园公寓,星湖花园三期,3507.35275967
雅园公寓,翠岭苑,4042.64119202
雅园公寓,恒通花园,4053.33650232
雅园公寓,恒通花园,4053.33650232
雅园公寓,恒通花园,4053.33650232
雅园公寓,武警家属大院,4078.56018695
雅园公寓,培峰苑,4337.14411169
雅园公寓,培峰苑,4337.14411169
雅园公寓,培峰苑,4337.14411169
雅园公寓,通宝楼,4853.90619668
雅园公寓,三九花园,5134.19736849
雅园公寓,三九花园,5134.19736849
雅园公寓,城市春天,5478.91617374
雅园公寓,皇御苑,5981.44689678
雅园公寓,大望新平村,7213.38369217
雅园公寓,晨晖家园,7578.15691792
雅园公寓,东门168,48.2552328503
雅园公寓,东门168,48.2552328503
雅园公寓,京基东方华都,286.811250548
雅园公寓,京基东方华都,286.811250548
雅园公寓,缤纷时代家园,337.363622376
雅园公寓,东门天下,522.33137302
雅园公寓,东门E公馆,578.969796552
雅园公寓,湖润大厦,591.789437394
雅园公寓,湖润大厦,591.789437394
雅园公寓,美园,675.401245047
雅园公寓,钻石时代,819.145016655
雅园公寓,长丰苑,865.957144457
雅园公寓,长丰苑,865.957144457
雅园公寓,新天地名居,895.077353673
雅园公寓,金色都汇,1006.56523773
雅园公寓,银座金钻,1035.5193397
雅园公寓,阳光新干线家园,1265.87251393
雅园公寓,海丰苑,1349.27910674
雅园公寓,罗湖1号大楼,1461.12553232
雅园公寓,罗湖1号大楼,1461.12553232
雅园公寓,置地逸轩,1514.54041068
雅园公寓,置地逸轩,1514.54041068
雅园公寓,金丽豪苑,1579.67254634
雅园公寓,金丽豪苑,1579.67254634
雅园公寓,友谊大厦,1599.35597906
雅园公寓,京基东方都会,1601.76682093
雅园公寓,金田大厦,1701.11524334
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,田贝花园,1790.6693218
雅园公寓,罗湖村,1810.03783677
雅园公寓,罗湖村,1810.03783677
雅园公寓,罗湖村,1810.03783677
雅园公寓,罗湖村,1810.03783677
雅园公寓,愉天小区,1817.00570189
雅园公寓,愉天小区,1817.00570189
雅园公寓,风格名苑,1837.107783
雅园公寓,西湖大厦,1885.32013057
雅园公寓,嘉湖新都,1895.81676992
雅园公寓,嘉湖新都,1895.81676992
雅园公寓,嘉湖新都,1895.81676992
雅园公寓,幸福华府,1998.02354099
雅园公寓,水库新村,2018.19671523
雅园公寓,水库新村,2018.19671523
雅园公寓,水库新村,2018.19671523
雅园公寓,武警七支队大院,2319.5028931
雅园公寓,祥福雅居,2377.78293623
雅园公寓,田心村,2431.86196545
雅园公寓,兴华苑,2505.26916793
雅园公寓,时尚新居,2592.74187832
雅园公寓,虹桥星座,2656.56901144
雅园公寓,虹桥星座,2656.56901144
雅园公寓,新闻大厦,2661.29462692
雅园公寓,罗湖区罗芳村,2748.10144064
雅园公寓,松泉公寓,3120.37987434
雅园公寓,星湖花园三期,3507.35275967
雅园公寓,翠岭苑,4042.64119202
雅园公寓,恒通花园,4053.33650232
雅园公寓,恒通花园,4053.33650232
雅园公寓,恒通花园,4053.33650232
雅园公寓,武警家属大院,4078.56018695
雅园公寓,培峰苑,4337.14411169
雅园公寓,培峰苑,4337.14411169
雅园公寓,培峰苑,4337.14411169
雅园公寓,通宝楼,4853.90619668
雅园公寓,三九花园,5134.19736849
雅园公寓,三九花园,5134.19736849
雅园公寓,城市春天,5478.91617374
雅园公寓,皇御苑,5981.44689678
雅园公寓,大望新平村,7213.38369217
雅园公寓,晨晖家园,7578.15691792
东门168,雅园公寓,48.2552328503
东门168,雅园公寓,48.2552328503
东门168,京基东方华都,262.427302151
东门168,京基东方华都,262.427302151
东门168,缤纷时代家园,290.234751733
东门168,东门天下,493.617313398
东门168,东门E公馆,550.973172464
东门168,湖润大厦,604.306444585
东门168,湖润大厦,604.306444585
东门168,美园,716.063988129
东门168,钻石时代,860.672727378
东门168,长丰苑,904.40260098
东门168,长丰苑,904.40260098
东门168,新天地名居,942.29724152
东门168,金色都汇,1036.58082971
东门168,银座金钻,1048.45552187
东门168,阳光新干线家园,1301.33132347
东门168,海丰苑,1353.32579524
东门168,罗湖1号大楼,1465.77739828
东门168,罗湖1号大楼,1465.77739828
东门168,置地逸轩,1533.57324403
东门168,置地逸轩,1533.57324403
东门168,金丽豪苑,1544.29932333
东门168,金丽豪苑,1544.29932333
东门168,友谊大厦,1606.67325704
东门168,京基东方都会,1637.27765252
东门168,金田大厦,1702.28914794
东门168,田贝花园,1746.46436796
东门168,田贝花园,1746.46436796
东门168,田贝花园,1746.46436796
东门168,田贝花园,1746.46436796
东门168,田贝花园,1746.46436796
东门168,愉天小区,1781.42104882
东门168,愉天小区,1781.42104882
东门168,风格名苑,1802.05895562
东门168,罗湖村,1827.45443255
东门168,罗湖村,1827.45443255
东门168,罗湖村,1827.45443255
东门168,罗湖村,1827.45443255
东门168,西湖大厦,1843.19117305
东门168,嘉湖新都,1855.84478454
东门168,嘉湖新都,1855.84478454
东门168,嘉湖新都,1855.84478454
东门168,幸福华府,1968.51746958
东门168,水库新村,2009.29660879
东门168,水库新村,2009.29660879
东门168,水库新村,2009.29660879
东门168,武警七支队大院,2284.54709451
东门168,祥福雅居,2329.54910606
东门168,田心村,2383.89586547
东门168,兴华苑,2539.68739281
东门168,时尚新居,2544.73063979
东门168,虹桥星座,2609.25565367
东门168,虹桥星座,2609.25565367
东门168,新闻大厦,2643.39819333
东门168,罗湖区罗芳村,2790.67095693
